review_id,image_id,condition,study_label,income_quartile,region,country_id,country_name,image_file,caption,object_correct_a,object_correct_b,object_correct_agree,non_informative_a,non_informative_b,non_informative_agree,hallucination_a,hallucination_b,hallucination_agree,any_disagreement,final_object_correct,final_non_informative,final_hallucination,adjudication_notes
5c67a454e13434da,5d4bef5fcf0b3a0f3f353214,baseline,footwear,Q4,as,np,Nepal,data/images/5d4bef5fcf0b3a0f3f353214.jpg,a pair of black and green sandals,1,1,1,0,0,1,0,0,1,0,1,0,0,
6a2a1a0b51c4cc7a,5d4bf271cf0b3a0f3f3583da,baseline,light source,Q1,am,co,Colombia,data/images/5d4bf271cf0b3a0f3f3583da.jpg,a room with a ceiling and a light,1,1,1,0,0,1,0,0,1,0,1,0,0,
f33a176f3bc9e219,5d4be417cf0b3a0f3f33f7d4,prompted,roof,Q4,eu,gb,United Kingdom,data/images/5d4be417cf0b3a0f3f33f7d4.JPG,the main household object in this image is a ceiling light,1,1,1,0,0,1,0,0,1,0,1,0,0,
4fef6fde916bf494,5ec4f919f0611d7ddd741478,baseline,switch,Q4,eu,es,Spain,data/images/5ec4f919f0611d7ddd741478.jpg,a white light switch on a tiled wall,1,1,1,0,0,1,0,0,1,0,1,0,0,
a5147058350df1fa,5d4be1cbcf0b3a0f3f33ba21,prompted,light source,Q1,af,ke,Kenya,data/images/5d4be1cbcf0b3a0f3f33ba21.JPG,the main household object in this image is a can of coke,0,1,0,0,0,1,1,1,1,1,0,0,1,
c74dd23ed5177383,5ec4fa7bf0611d7ddd74200b,prompted,stove,Q2,am,br,Brazil,data/images/5ec4fa7bf0611d7ddd74200b.jpg,the main household object in this image is a stove,1,1,1,0,0,1,0,0,1,0,1,0,0,
448cd788f8b087f4,5d4bf2c2cf0b3a0f3f358d9c,prompted,footwear,Q1,as,kh,Cambodia,data/images/5d4bf2c2cf0b3a0f3f358d9c.jpg,the main household object in this image is a pair of shoes,1,1,1,0,0,1,0,0,1,0,1,0,0,
99b4d550649af9f4,5d4bebdccf0b3a0f3f34d03d,prompted,roof,Q4,am,us,United States,data/images/5d4bebdccf0b3a0f3f34d03d.jpg,the main household object in this image is a window,1,1,1,0,0,1,0,0,1,0,1,0,0,
759cfee4cb57f877,5d4bf2fbcf0b3a0f3f359462,prompted,roof,Q2,am,bo,Bolivia,data/images/5d4bf2fbcf0b3a0f3f359462.jpg,the main household object in this image is a red wall,1,1,1,0,0,1,0,0,1,0,1,0,0,
879e18092dd02990,5d4beebecf0b3a0f3f351f34,prompted,footwear,Q1,as,ph,Philippines,data/images/5d4beebecf0b3a0f3f351f34.jpg,the main household object in this image is a pair of flip flops,1,1,1,0,0,1,0,0,1,0,1,0,0,
a1b78dfae0ab559c,5ec4f845f0611d7ddd740d5c,baseline,trash container,Q4,am,us,United States,data/images/5ec4f845f0611d7ddd740d5c.JPG,a stainless refrigerator sitting on a wooden floor,0,0,1,0,0,1,1,1,1,0,0,0,1,
78ccb4cf816a2332,5ec4f9e2f0611d7ddd741b33,prompted,roof,Q3,af,et,Ethiopia,data/images/5ec4f9e2f0611d7ddd741b33.JPG,the main household object in this image is a light bulb,1,1,1,0,0,1,0,0,1,0,1,0,0,
19d1f8e7a899d4a0,5d4be118cf0b3a0f3f33a717,baseline,light source,Q4,as,in,India,data/images/5d4be118cf0b3a0f3f33a717.jpeg,a black light on a table,1,1,1,0,0,1,0,0,1,0,1,0,0,
443aad2bc20222b4,5d4be03ccf0b3a0f3f338dde,baseline,light source,Q3,af,ng,Nigeria,data/images/5d4be03ccf0b3a0f3f338dde.JPG,a chandel with three lights on a ceiling,1,1,1,0,0,1,0,1,0,1,1,0,0,
5e9e9bf5e2b6b671,5d4bf0b4cf0b3a0f3f3555cc,prompted,light source,Q1,af,ci,Cote d'Ivoire,data/images/5d4bf0b4cf0b3a0f3f3555cc.jpg,the main household object in this image is a red gas stove,0,0,1,0,0,1,1,1,1,0,0,0,1,
ca312b6315969d38,5d4be7b6cf0b3a0f3f345f1c,baseline,trash container,Q1,as,bd,Bangladesh,data/images/5d4be7b6cf0b3a0f3f345f1c.jpg,a pile of trash on the ground,1,1,1,0,0,1,0,0,1,0,1,0,0,
623c031f7bdd86e4,5d4bed75cf0b3a0f3f34fa6a,prompted,stove,Q1,af,tn,Tunisia,data/images/5d4bed75cf0b3a0f3f34fa6a.jpg,the main household object in this image is a gas can,1,1,1,0,0,1,0,0,1,0,1,0,0,
6eaa3cc7b69fa736,5d4bf150cf0b3a0f3f356534,baseline,stove,Q1,as,id,Indonesia,data/images/5d4bf150cf0b3a0f3f356534.jpg,a table with a stove and a pot on it,1,1,1,0,0,1,0,0,1,0,1,0,0,
6b7324a197eb9ca6,5d4bf168cf0b3a0f3f356784,prompted,switch,Q2,as,id,Indonesia,data/images/5d4bf168cf0b3a0f3f356784.jpg,the main household object in this image is a plug,1,1,1,0,0,1,0,0,1,0,1,0,0,
92ed1674c2b60f3d,5d4beecccf0b3a0f3f3520d2,baseline,switch,Q1,as,ph,Philippines,data/images/5d4beecccf0b3a0f3f3520d2.jpg,a white light switch on a wooden wall,1,1,1,0,0,1,0,0,1,0,1,0,0,
c8436cc5dc545604,5d4bef5dcf0b3a0f3f3531c6,prompted,roof,Q1,as,np,Nepal,data/images/5d4bef5dcf0b3a0f3f3531c6.jpg,the main household object in this image is a cross,1,1,1,0,0,1,0,0,1,0,1,0,0,
5367dea563641165,5d4be672cf0b3a0f3f343b19,prompted,light source,Q3,af,tz,Tanzania,data/images/5d4be672cf0b3a0f3f343b19.jpg,the main household object in this image is a light fixture,1,1,1,0,0,1,0,0,1,0,1,0,0,
0f11808bef9ee6f2,5d4bef59cf0b3a0f3f353156,baseline,stove,Q1,as,np,Nepal,data/images/5d4bef59cf0b3a0f3f353156.jpg,a frying pan on a stove in a kitchen,1,1,1,0,0,1,0,0,1,0,1,0,0,
e8695be994a2acef,5d4be176cf0b3a0f3f33b207,prompted,stove,Q2,am,br,Brazil,data/images/5d4be176cf0b3a0f3f33b207.jpg,the main household object in this image is a stove,1,1,1,0,0,1,0,0,1,0,1,0,0,
5905ec0e858c673c,5d4be6b3cf0b3a0f3f344270,baseline,footwear,Q4,as,cn,China,data/images/5d4be6b3cf0b3a0f3f344270.JPG,a shelf with a bunch of shoes on it,1,1,1,0,0,1,0,0,1,0,1,0,0,
a93d1991d712cf9a,5d4be106cf0b3a0f3f33a4fb,baseline,stove,Q4,as,in,India,data/images/5d4be106cf0b3a0f3f33a4fb.JPG,a stove with blue flames on it,1,1,1,0,0,1,0,0,1,0,1,0,0,
961e65bd5932d636,5d4becb3cf0b3a0f3f34e59a,prompted,footwear,Q1,af,zw,Zimbabwe,data/images/5d4becb3cf0b3a0f3f34e59a.jpg,the main household object in this image is a pair of flip flops,1,1,1,0,0,1,0,0,1,0,1,0,0,
4eca8ea6a77bd67f,5d4becffcf0b3a0f3f34ed6c,prompted,trash container,Q2,as,vn,Vietnam,data/images/5d4becffcf0b3a0f3f34ed6c.jpg,the main household object in this image is a basket of ice,0,1,0,0,0,1,1,1,1,1,1,0,1,
8b7717f5bc78fd79,5d4bf2a9cf0b3a0f3f358a8e,prompted,light source,Q4,as,cn,China,data/images/5d4bf2a9cf0b3a0f3f358a8e.jpg,the main household object in this image is a ceiling light,1,1,1,0,0,1,0,0,1,0,1,0,0,
e7181ff646185adb,5d4becefcf0b3a0f3f34eb88,prompted,light source,Q1,af,zw,Zimbabwe,data/images/5d4becefcf0b3a0f3f34eb88.jpg,the main household object in this image is a plane flying through the clouds,0,0,1,0,0,1,1,1,1,0,0,0,1,
bf17a59d8f35f7c9,5d4be672cf0b3a0f3f343b13,prompted,stove,Q3,af,tz,Tanzania,data/images/5d4be672cf0b3a0f3f343b13.jpg,the main household object in this image is a microwave,1,1,1,0,0,1,0,0,1,0,1,0,0,
8cb9cb8173b2d9be,5d4beab2cf0b3a0f3f34aea4,baseline,switch,Q1,as,in,India,data/images/5d4beab2cf0b3a0f3f34aea4.jpg,a green electrical panel,1,1,1,0,0,1,0,0,1,0,1,0,0,
137407f2c9c84d61,5d4bdf26cf0b3a0f3f337341,prompted,footwear,Q2,af,tg,Togo,data/images/5d4bdf26cf0b3a0f3f337341.JPG,the main household object in this image is a pair of sandals,1,1,1,0,0,1,0,0,1,0,1,0,0,
108a77c12bec78b4,5d4be02fcf0b3a0f3f338c7c,baseline,roof,Q3,eu,nl,Netherlands,data/images/5d4be02fcf0b3a0f3f338c7c.JPG,a white wall with a light on it,1,1,1,0,0,1,0,0,1,0,1,0,0,
ac671ab227049c0a,5d4be7afcf0b3a0f3f345e48,prompted,trash container,Q1,as,bd,Bangladesh,data/images/5d4be7afcf0b3a0f3f345e48.jpg,the main household object in this image is a bucket,1,1,1,0,0,1,0,0,1,0,1,0,0,
9168d256c859acc3,5f8dfa6069531c2f81fdef7f,prompted,light source,Q2,as,pk,Pakistan,data/images/5f8dfa6069531c2f81fdef7f.jpg,the main household object in this image is a white refrigerator,0,0,1,0,0,1,1,1,1,0,0,0,1,
d8fba9ba22e239f2,5d4be22ecf0b3a0f3f33c475,baseline,stove,Q3,af,eg,Egypt,data/images/5d4be22ecf0b3a0f3f33c475.JPG,a stove with a blue kettle on top of it,1,1,1,0,0,1,0,0,1,0,1,0,0,
20f616349854144c,5d4bed05cf0b3a0f3f34edce,prompted,stove,Q2,as,vn,Vietnam,data/images/5d4bed05cf0b3a0f3f34edce.jpg,the main household object in this image is a stove,1,1,1,0,0,1,0,0,1,0,1,0,0,
d027dd10f7204092,5ec4fb67f0611d7ddd7427d0,prompted,footwear,Q2,am,co,Colombia,data/images/5ec4fb67f0611d7ddd7427d0.jpg,the main household object in this image is a rack of shoes,1,1,1,0,0,1,0,0,1,0,1,0,0,
bf054a8d00e9d4ed,5d4be752cf0b3a0f3f3453ca,baseline,light source,Q1,as,mm,Myanmar,data/images/5d4be752cf0b3a0f3f3453ca.jpg,a view of a river from a hut,1,1,1,0,0,1,0,0,1,0,1,0,0,
6b45f9af5defd004,5d4bebdccf0b3a0f3f34d03d,baseline,roof,Q4,am,us,United States,data/images/5d4bebdccf0b3a0f3f34d03d.jpg,a roof with a window,1,1,1,0,0,1,0,0,1,0,1,0,0,
bb21becb90ed84b1,5d4beab0cf0b3a0f3f34ae70,prompted,light source,Q1,as,in,India,data/images/5d4beab0cf0b3a0f3f34ae70.jpg,the main household object in this image is a ceiling,1,1,1,0,0,1,0,0,1,0,1,0,0,
007d55b2a282e84a,5d4bf18bcf0b3a0f3f356b06,prompted,trash container,Q3,as,in,India,data/images/5d4bf18bcf0b3a0f3f356b06.jpg,the main household object in this image is a paper bag,1,1,1,0,0,1,0,0,1,0,1,0,0,
f729f54c92bc96ed,5d4be136cf0b3a0f3f33aa95,prompted,roof,Q4,as,in,India,data/images/5d4be136cf0b3a0f3f33aa95.jpg,the main household object in this image is a ceiling fan,1,1,1,0,0,1,0,0,1,0,1,0,0,
7a1001ee9f1befcb,5ec4f86df0611d7ddd740eb5,baseline,switch,Q3,as,ir,Iran,data/images/5ec4f86df0611d7ddd740eb5.jpg,a white toilet with a white toilet seat,0,0,1,0,0,1,1,1,1,0,0,0,1,
b9982276a7623326,5d4be672cf0b3a0f3f343b09,prompted,footwear,Q3,af,tz,Tanzania,data/images/5d4be672cf0b3a0f3f343b09.jpg,the main household object in this image is a pair of shoes,1,1,1,0,0,1,0,0,1,0,1,0,0,
0277976e8f1e482f,5d4bf40ecf0b3a0f3f35afd2,baseline,trash container,Q3,as,cn,China,data/images/5d4bf40ecf0b3a0f3f35afd2.jpg,a dirty toilet with a plastic bag on the floor,0,0,1,0,0,1,1,1,1,0,0,0,1,
b9c03b8d4ab74dc3,5d4bec7acf0b3a0f3f34dfca,baseline,switch,Q1,as,bd,Bangladesh,data/images/5d4bec7acf0b3a0f3f34dfca.jpg,a white electrical outlet on a metal surface,1,1,1,0,0,1,0,0,1,0,1,0,0,
2e44064f45d268c7,5ec4fa8ff0611d7ddd7420b5,baseline,light source,Q2,am,br,Brazil,data/images/5ec4fa8ff0611d7ddd7420b5.jpg,a bird cage hanging from the ceiling of a room,1,1,1,0,0,1,0,0,1,0,1,0,0,
305790fc839e75bd,5d4be664cf0b3a0f3f343977,prompted,light source,Q1,am,pe,Peru,data/images/5d4be664cf0b3a0f3f343977.JPG,the main household object in this image is a white plastic pipe,0,0,1,0,0,1,1,1,1,0,0,0,1,
eb773f46566cdf9f,5d4beebecf0b3a0f3f351f34,baseline,footwear,Q1,as,ph,Philippines,data/images/5d4beebecf0b3a0f3f351f34.jpg,a pair of flip flops sitting on the ground,1,1,1,0,0,1,0,0,1,0,1,0,0,
ea0c77ef5e254dbe,5d4be657cf0b3a0f3f3437e9,prompted,light source,Q3,as,cn,China,data/images/5d4be657cf0b3a0f3f3437e9.JPG,the main household object in this image is a light,1,1,1,0,0,1,0,0,1,0,1,0,0,
d13185a7d8047560,5d4bdf17cf0b3a0f3f337195,baseline,switch,Q2,as,id,Indonesia,data/images/5d4bdf17cf0b3a0f3f337195.JPG,a broken light switch on a wall,1,1,1,0,0,1,0,1,0,1,1,0,1,
fc3ec03294b2b4d6,5d4be7b3cf0b3a0f3f345ec4,prompted,stove,Q1,as,bd,Bangladesh,data/images/5d4be7b3cf0b3a0f3f345ec4.jpg,the main household object in this image is a pot,1,1,1,0,0,1,0,0,1,0,1,0,0,
23c382736a2dba0d,5ec4fa30f0611d7ddd741dbe,baseline,stove,Q2,af,et,Ethiopia,data/images/5ec4fa30f0611d7ddd741dbe.JPG,a stove with two burners on a table,1,1,1,0,0,1,0,0,1,0,1,0,0,
94aa437818737630,5d4bdf17cf0b3a0f3f337195,prompted,switch,Q2,as,id,Indonesia,data/images/5d4bdf17cf0b3a0f3f337195.JPG,the main household object in this image is a broken light switch,1,1,1,0,0,1,0,1,0,1,1,0,1,
ae0ec422b7c68350,5d4be76ecf0b3a0f3f3456e8,baseline,stove,Q2,as,id,Indonesia,data/images/5d4be76ecf0b3a0f3f3456e8.jpg,a kitchen with a stove and a pan on the stove,1,1,1,0,0,1,0,0,1,0,1,0,0,
d2cf023f8a192ae4,5ec4f5c4f4a4fb7dc03879d4,prompted,trash container,Q4,eu,ru,Russia,data/images/5ec4f5c4f4a4fb7dc03879d4.jpg,the main household object in this image is a yellow trash can,1,1,1,0,0,1,0,0,1,0,1,0,0,
071ff5987080ff1c,5d4bdf26cf0b3a0f3f337341,baseline,footwear,Q2,af,tg,Togo,data/images/5d4bdf26cf0b3a0f3f337341.JPG,a person standing on a step with their feet up,1,1,1,0,0,1,0,0,1,0,1,0,0,
27e7e98384cc28ae,5d4beecccf0b3a0f3f3520d2,prompted,switch,Q1,as,ph,Philippines,data/images/5d4beecccf0b3a0f3f3520d2.jpg,the main household object in this image is a light switch,1,1,1,0,0,1,0,0,1,0,1,0,0,
029a99ec4d6caf30,5d4bf3a8cf0b3a0f3f35a67c,baseline,roof,Q1,af,bf,Burkina Faso,data/images/5d4bf3a8cf0b3a0f3f35a67c.jpg,a close up of a table with a bunch of bamboo sticks,1,0,0,0,0,1,0,1,0,1,0,0,1,
82b316bbc747e9c9,5d4bf18bcf0b3a0f3f356b06,baseline,trash container,Q3,as,in,India,data/images/5d4bf18bcf0b3a0f3f356b06.jpg,a toilet with a paper bag on the floor,0,0,1,0,0,1,1,1,1,0,0,0,1,
54a4d7224fbbb457,5ec4fa89f0611d7ddd742087,baseline,roof,Q2,am,br,Brazil,data/images/5ec4fa89f0611d7ddd742087.jpg,a room with a ladder and a television,0,0,1,0,0,1,1,1,1,0,0,0,1,
20de7f3f02adc3dc,5d4be0dccf0b3a0f3f33a033,baseline,footwear,Q4,eu,nl,Netherlands,data/images/5d4be0dccf0b3a0f3f33a033.JPG,a man standing on a kitchen floor next to a pair of shoes,1,1,1,0,0,1,0,0,1,0,1,0,0,
f0a0211a0afc228a,5ec4f919f0611d7ddd741478,prompted,switch,Q4,eu,es,Spain,data/images/5ec4f919f0611d7ddd741478.jpg,the main household object in this image is a light switch,1,1,1,0,0,1,0,0,1,0,1,0,0,
5fdf63051012168d,5d4bf3e7cf0b3a0f3f35abe2,prompted,trash container,Q2,am,bo,Bolivia,data/images/5d4bf3e7cf0b3a0f3f35abe2.jpg,the main household object in this image is a pile of garbage,1,1,1,0,0,1,0,0,1,0,1,0,0,
da724e7fe06249cf,5d4be8dccf0b3a0f3f3478b6,prompted,trash container,Q4,eu,ua,Ukraine,data/images/5d4be8dccf0b3a0f3f3478b6.jpg,the main household object in this image is a blue bag,1,1,1,0,0,1,0,0,1,0,1,0,0,
48079badec5f8ff6,5d4bee51cf0b3a0f3f3512b8,baseline,trash container,Q2,af,rw,Rwanda,data/images/5d4bee51cf0b3a0f3f3512b8.jpg,a pile of dirt with a blue cloth on it,1,1,1,0,0,1,0,0,1,0,1,0,0,
48279322de491c97,5d4be61ccf0b3a0f3f343139,prompted,roof,Q4,af,za,South Africa,data/images/5d4be61ccf0b3a0f3f343139.jpg,the main household object in this image is a toilet,0,0,1,0,0,1,1,1,1,0,0,0,1,
81798f51fc8f22d0,5ec4fa5ff0611d7ddd741f24,baseline,switch,Q4,eu,cz,Czech Republic,data/images/5ec4fa5ff0611d7ddd741f24.jpg,a white light switch on a wall,1,1,1,0,0,1,0,0,1,0,1,0,0,
36cab193b34a4cbe,5d4bf151cf0b3a0f3f356556,prompted,switch,Q1,as,id,Indonesia,data/images/5d4bf151cf0b3a0f3f356556.jpg,the main household object in this image is a light switch,1,1,1,0,0,1,0,0,1,0,1,0,0,
01d5d57d52f3a069,5d4be0fecf0b3a0f3f33a415,baseline,stove,Q3,as,in,India,data/images/5d4be0fecf0b3a0f3f33a415.jpeg,a stove with three pots on top of it,1,1,1,0,0,1,0,0,1,0,1,0,0,
9a820e9a11c9f967,5fa325b3a4fd6154365dfcd4,prompted,switch,Q3,am,co,Colombia,data/images/5fa325b3a4fd6154365dfcd4.jpeg,the main household object in this image is a plug and socket,1,1,1,0,0,1,0,0,1,0,1,0,0,
17d085dd7ce04c93,5d4be15bcf0b3a0f3f33aee7,prompted,stove,Q2,am,br,Brazil,data/images/5d4be15bcf0b3a0f3f33aee7.JPG,the main household object in this image is a stove,1,1,1,0,0,1,0,0,1,0,1,0,0,
31683c8e4b32719d,5f8c634fe894f07b8477dfbe,prompted,switch,Q2,as,pk,Pakistan,data/images/5f8c634fe894f07b8477dfbe.jpg,the main household object in this image is a white electrical outlet with a white light switch,1,1,1,0,0,1,0,0,1,0,1,0,0,
abd7393a993f829b,5d4be02ecf0b3a0f3f338c56,prompted,switch,Q3,eu,nl,Netherlands,data/images/5d4be02ecf0b3a0f3f338c56.JPG,the main household object in this image is a black and gold double - socket socket,1,1,1,0,0,1,0,0,1,0,1,0,0,
cf04993091e04ea4,5d4beeb5cf0b3a0f3f351e3c,baseline,trash container,Q1,as,ph,Philippines,data/images/5d4beeb5cf0b3a0f3f351e3c.jpg,a green trash can sitting next to a blue trash can,1,1,1,0,0,1,0,0,1,0,1,0,0,
21a4b7ce4581cc54,5d4be78acf0b3a0f3f345a14,prompted,footwear,Q1,as,id,Indonesia,data/images/5d4be78acf0b3a0f3f345a14.jpg,the main household object in this image is a pair of red shoes,1,1,1,0,0,1,0,0,1,0,1,0,0,
5405d3de3dc16583,5d4beee9cf0b3a0f3f352444,prompted,footwear,Q1,af,ng,Nigeria,data/images/5d4beee9cf0b3a0f3f352444.jpg,the main household object in this image is a pair of flip flops,1,1,1,0,0,1,0,0,1,0,1,0,0,
127f836645d538a5,5d4bdfc3cf0b3a0f3f33824f,prompted,footwear,Q4,am,co,Colombia,data/images/5d4bdfc3cf0b3a0f3f33824f.jpg,the main household object in this image is a pair of shoes,1,1,1,0,0,1,0,0,1,0,1,0,0,
723c6a68e5036855,5d4bef89cf0b3a0f3f3536f2,baseline,switch,Q3,am,mx,Mexico,data/images/5d4bef89cf0b3a0f3f3536f2.jpg,a white light switch on a wall,1,1,1,0,0,1,0,0,1,0,1,0,0,
c1ab7fe7d88ee134,5d4be134cf0b3a0f3f33aa59,baseline,trash container,Q4,as,in,India,data/images/5d4be134cf0b3a0f3f33aa59.jpg,a metal basket with a piece of fruit inside,1,1,1,0,0,1,0,0,1,0,1,0,0,
e4ec767f2ee46b1c,5ec4f91cf0611d7ddd74148c,baseline,light source,Q4,eu,es,Spain,data/images/5ec4f91cf0611d7ddd74148c.jpg,a lamp on a table next to a cell,1,1,1,0,0,1,0,0,1,0,1,0,0,
a123ff76a347e861,5d4be417cf0b3a0f3f33f7d4,baseline,roof,Q4,eu,gb,United Kingdom,data/images/5d4be417cf0b3a0f3f33f7d4.JPG,a ceiling with a light on it,1,1,1,0,0,1,0,0,1,0,1,0,0,
e0f5dd6f1533cc9c,5d4bf151cf0b3a0f3f356556,baseline,switch,Q1,as,id,Indonesia,data/images/5d4bf151cf0b3a0f3f356556.jpg,a white light switch on a brick wall,1,1,1,0,0,1,0,0,1,0,1,0,0,
b4b92de8b445f2bd,5d4bed75cf0b3a0f3f34fa6a,baseline,stove,Q1,af,tn,Tunisia,data/images/5d4bed75cf0b3a0f3f34fa6a.jpg,a large metal jug sitting on top of a table,1,1,1,0,0,1,0,0,1,0,1,0,0,
ab9bf1e6eea14794,5d4be3ffcf0b3a0f3f33f500,baseline,roof,Q2,af,cm,Cameroon,data/images/5d4be3ffcf0b3a0f3f33f500.jpg,a room with a ceiling that has been stripped off,1,1,1,0,0,1,0,0,1,0,1,0,0,
e16e400feead5927,5d4be118cf0b3a0f3f33a717,prompted,light source,Q4,as,in,India,data/images/5d4be118cf0b3a0f3f33a717.jpeg,the main household object in this image is a lantern,1,1,1,0,0,1,0,0,1,0,1,0,0,
b19648a259d77a93,5d4be09bcf0b3a0f3f3398ab,baseline,roof,Q3,am,br,Brazil,data/images/5d4be09bcf0b3a0f3f3398ab.JPG,a light that is on the ceiling in a room,1,1,1,0,0,1,0,0,1,0,1,0,0,
33b48d5b09e49b57,5ec4fad3f0611d7ddd7422fa,prompted,footwear,Q2,af,gh,Ghana,data/images/5ec4fad3f0611d7ddd7422fa.jpg,the main household object in this image is a pair of sandals,1,1,1,0,0,1,0,0,1,0,1,0,0,
d90e7e20ebe0c04b,5d4be672cf0b3a0f3f343b13,baseline,stove,Q3,af,tz,Tanzania,data/images/5d4be672cf0b3a0f3f343b13.jpg,a woman is standing in front of a microwave,1,1,1,0,0,1,0,0,1,0,1,0,0,
438b3fe512309e94,5ec4f9e1f0611d7ddd741b27,prompted,trash container,Q3,af,et,Ethiopia,data/images/5ec4f9e1f0611d7ddd741b27.JPG,the main household object in this image is a basket,1,1,1,0,0,1,0,0,1,0,1,0,0,
8dff067f2d506f5c,5d4be7afcf0b3a0f3f345e48,baseline,trash container,Q1,as,bd,Bangladesh,data/images/5d4be7afcf0b3a0f3f345e48.jpg,a bucket is sitting on the ground,1,1,1,0,0,1,0,0,1,0,1,0,0,
00ba8d5f3aa6ce8b,5d4bee44cf0b3a0f3f351150,prompted,footwear,Q2,af,rw,Rwanda,data/images/5d4bee44cf0b3a0f3f351150.jpg,the main household object in this image is a pair of blue rubber shoes,1,1,1,0,0,1,0,0,1,0,1,0,0,
b9926bd974311691,5d4be977cf0b3a0f3f348ac0,baseline,switch,Q4,as,jo,Jordan,data/images/5d4be977cf0b3a0f3f348ac0.jpg,two white switches on a wall,1,1,1,0,0,1,0,0,1,0,1,0,0,
538cc7503a70e8c1,5d4beee9cf0b3a0f3f352444,baseline,footwear,Q1,af,ng,Nigeria,data/images/5d4beee9cf0b3a0f3f352444.jpg,a pair of flip flops on a rock,1,1,1,0,0,1,0,0,1,0,1,0,0,
e3a39412fdee3a9c,5ec4f5caf4a4fb7dc0387a0c,baseline,stove,Q4,eu,ru,Russia,data/images/5ec4f5caf4a4fb7dc0387a0c.jpg,a black oven with a blue handle,1,1,1,0,0,1,0,0,1,0,1,0,0,
af66a9999c02ffaa,5d4be176cf0b3a0f3f33b207,baseline,stove,Q2,am,br,Brazil,data/images/5d4be176cf0b3a0f3f33b207.jpg,a stove with a pot on top of it,1,1,1,0,0,1,0,0,1,0,1,0,0,
9751631e30467ee3,5d4beee5cf0b3a0f3f3523d2,baseline,trash container,Q1,af,ng,Nigeria,data/images/5d4beee5cf0b3a0f3f3523d2.jpg,a dirt road with trash and trash on it,1,1,1,0,0,1,0,0,1,0,1,0,0,
b545b93f9296e3e5,5d4bf150cf0b3a0f3f356534,prompted,stove,Q1,as,id,Indonesia,data/images/5d4bf150cf0b3a0f3f356534.jpg,"the main household object in this image is a stove, a pot, a pan, a bowl, a bowl, a bowl, a bowl",1,1,1,0,0,1,0,0,1,0,1,0,0,
18e415caafe24b23,5d4bf24dcf0b3a0f3f3580a2,prompted,footwear,Q1,am,co,Colombia,data/images/5d4bf24dcf0b3a0f3f3580a2.jpg,the main household object in this image is a pair of shoes,1,1,1,0,0,1,0,0,1,0,1,0,0,
2d1099ce901cad75,5d4be0becf0b3a0f3f339caf,prompted,trash container,Q4,as,in,India,data/images/5d4be0becf0b3a0f3f339caf.jpg,the main household object in this image is a trash bin,1,1,1,0,0,1,0,0,1,0,1,0,0,
86d80761f86d7a65,5d4be61ccf0b3a0f3f343139,baseline,roof,Q4,af,za,South Africa,data/images/5d4be61ccf0b3a0f3f343139.jpg,a white wall with a black and white cat,0,0,1,0,0,1,1,1,1,0,0,0,1,
5e87f4fa749561f3,5ec4f5c4f4a4fb7dc03879d4,baseline,trash container,Q4,eu,ru,Russia,data/images/5ec4f5c4f4a4fb7dc03879d4.jpg,a trash can be found in a kitchen,1,1,1,0,0,1,0,0,1,0,1,0,0,
be644282a8b11dd0,5d4be3ffcf0b3a0f3f33f500,prompted,roof,Q2,af,cm,Cameroon,data/images/5d4be3ffcf0b3a0f3f33f500.jpg,the main household object in this image is a ceiling,1,1,1,0,0,1,0,0,1,0,1,0,0,
d2a34adf540b39f6,5d4be7b6cf0b3a0f3f345f1c,prompted,trash container,Q1,as,bd,Bangladesh,data/images/5d4be7b6cf0b3a0f3f345f1c.jpg,the main household object in this image is a pile of garbage,1,1,1,0,0,1,0,0,1,0,1,0,0,
f558a32af72dcdb0,5ec4fb75f0611d7ddd74284a,baseline,footwear,Q3,am,co,Colombia,data/images/5ec4fb75f0611d7ddd74284a.jpg,a pair of blue crocs with colorful animals on them,1,1,1,0,0,1,0,0,1,0,1,0,0,
2c470810caa71c80,5d4bdfa0cf0b3a0f3f337f53,prompted,light source,Q2,am,pe,Peru,data/images/5d4bdfa0cf0b3a0f3f337f53.jpg,the main household object in this image is a lamp,1,1,1,0,0,1,0,0,1,0,1,0,0,
ad12e54719001872,5ec4f845f0611d7ddd740d5c,prompted,trash container,Q4,am,us,United States,data/images/5ec4f845f0611d7ddd740d5c.JPG,the main household object in this image is a refrigerator,0,0,1,0,0,1,1,1,1,0,0,0,1,
3188e2596a0cb58b,5d4bf2a9cf0b3a0f3f358a8e,baseline,light source,Q4,as,cn,China,data/images/5d4bf2a9cf0b3a0f3f358a8e.jpg,a ceiling with a bunch of lights on it,1,1,1,0,0,1,0,0,1,0,1,0,0,
422e77c374e41b0b,5d4beab0cf0b3a0f3f34ae70,baseline,light source,Q1,as,in,India,data/images/5d4beab0cf0b3a0f3f34ae70.jpg,a room with a ceiling and a ceiling fan,0,1,0,0,0,1,1,1,1,1,1,0,1,
